train_week,predict_day,ideally_sched,missed,wrongly_sched,total_num,%_wrongly_sched,%_ideally_sched,%_missed_opp.,t_wrong_sched_%,r2s,mse,mae,model_mae,model_mse,y_pred
2022-03-01,2022-03-08,691,0,661,1352,48.8905325443787,51.109467455621306,0.0,48.8905325443787,0.33144150981258036,170.86182033542232,131.73373275959986,131.73373413085938,29193.759765625,"[[529.04736]
 [172.31175]
 [504.1963 ]
 ...
 [137.43024]
 [215.74223]
 [149.31776]]"
2022-03-08,2022-03-09,953,153,343,3437,9.979633401221996,27.727669479196976,16.054564533053515,30.0087489063867,-0.03570604797321897,176.3718596610732,71.2947181656432,71.29472351074219,31107.03125,"[[131.29932 ]
 [113.6121  ]
 [117.923454]
 ...
 [ 18.190294]
 [413.78607 ]
 [199.93799 ]]"
2022-03-09,2022-03-10,905,880,10,3152,0.31725888324873097,28.71192893401015,97.23756906077348,28.57142857142857,-1.3275296452478011,178.27906733440014,76.43457457483723,203.62115478515625,98560.328125,"[[292.56866]
 [159.42366]
 [294.98782]
 ...
 [  0.     ]
 [  0.     ]
 [  0.     ]]"
2022-03-10,2022-03-11,899,490,73,2954,2.4712254570074474,30.43331076506432,54.50500556173527,15.145228215767634,0.2626040136221812,208.73937191827724,78.16447422257451,78.16446685791016,43572.1328125,"[[178.53728 ]
 [159.46638 ]
 [162.5602  ]
 ...
 [ 57.708385]
 [ 57.311634]
 [ 60.121124]]"
2022-03-11,2022-03-12,461,163,307,1043,29.43432406519655,44.19942473633749,35.35791757049891,50.743801652892564,-36960.74411114113,36872.518991960766,24653.56445692404,24653.5859375,1359582720.0,"[[6.4715660e+01]
 [6.4889030e+01]
 [5.4074760e+01]
 ...
 [5.6814332e+04]
 [5.6522582e+04]
 [5.6552848e+04]]"
2022-03-12,2022-03-13,401,0,276,678,40.707964601769916,59.14454277286135,0.0,40.76809453471196,-0.15391143147489972,240.05722530332523,183.68921195511268,183.689208984375,57627.4765625,"[[199.04347 ]
 [ 82.12673 ]
 [248.87924 ]
 [249.91101 ]
 [251.64804 ]
 [252.52072 ]
 [256.17807 ]
 [254.16904 ]
 [257.75186 ]
 [258.6977  ]
 [259.64362 ]
 [260.6994  ]
 [ 79.39679 ]
 [262.1177  ]
 [ 80.15728 ]
 [265.21478 ]
 [269.2605  ]
 [270.25116 ]
 [ 82.61866 ]
 [ 82.95052 ]
 [ 79.7124  ]
 [ 79.78309 ]
 [ 79.86431 ]
 [ 79.9122  ]
 [ 79.96007 ]
 [ 80.01311 ]
 [ 80.058975]
 [ 80.11006 ]
 [ 80.283615]
 [ 80.434616]
 [ 80.499626]
 [ 80.55041 ]
 [ 80.670746]
 [ 80.748344]
 [100.083786]
 [102.08448 ]
 [ 80.906944]
 [ 80.95173 ]
 [104.519104]
 [ 81.00164 ]
 [ 81.04298 ]
 [ 81.087776]
 [108.123055]
 [ 81.13768 ]
 [110.15188 ]
 [111.69932 ]
 [ 81.3393  ]
 [113.19664 ]
 [114.74411 ]
 [ 82.40665 ]
 [237.8638  ]
 [ 85.72745 ]
 [ 91.131996]
 [ 94.501305]
 [ 94.58132 ]
 [284.21228 ]
 [102.97582 ]
 [ 90.97862 ]
 [ 82.57906 ]
 [301.92975 ]
 [303.11102 ]
 [304.02057 ]
 [305.6998  ]
 [306.69327 ]
 [135.83354 ]
 [ 79.876434]
 [ 79.8953  ]
 [ 79.91418 ]
 [ 79.93755 ]
 [ 79.957924]
 [ 79.97981 ]
 [ 82.44018 ]
 [109.97455 ]
 [285.93253 ]
 [283.4134  ]
 [284.88272 ]
 [131.74327 ]
 [ 83.45008 ]
 [ 83.50141 ]
 [ 80.031784]
 [ 80.050934]
 [ 77.37239 ]
 [ 77.38233 ]
 [ 77.39826 ]
 [ 73.502075]
 [ 73.54713 ]
 [ 73.57589 ]
 [ 73.59383 ]
 [ 73.62723 ]
 [ 73.66948 ]
 [ 73.6852  ]
 [ 73.71124 ]
 [ 73.73433 ]
 [ 73.75446 ]
 [ 73.7864  ]
 [ 73.809494]
 [ 73.83847 ]
 [ 73.86304 ]
 [ 73.88908 ]
 [ 73.915115]
 [ 73.93084 ]
 [ 73.94951 ]
 [ 73.97112 ]
 [ 73.994995]
 [ 73.989815]
 [ 74.00433 ]
 [ 74.01747 ]
 [ 74.0736  ]
 [ 74.08541 ]
 [ 74.09991 ]
 [ 74.126495]
 [ 74.26794 ]
 [ 74.282425]
 [ 74.30499 ]
 [ 74.39269 ]
 [ 74.42504 ]
 [ 74.44113 ]
 [ 74.48298 ]
 [ 74.538414]
 [ 74.55721 ]
 [ 74.97581 ]
 [ 74.57577 ]
 [ 74.59727 ]
 [ 74.611984]
 [ 74.63213 ]
 [ 74.24633 ]
 [ 74.28328 ]
 [ 74.30375 ]
 [ 76.31491 ]
 [ 76.324524]
 [ 76.33543 ]
 [ 98.70758 ]
 [ 79.17241 ]
 [ 79.1862  ]
 [ 79.200554]
 [ 79.21844 ]
 [ 79.2363  ]
 [ 79.2523  ]
 [ 79.270164]
 [ 79.28805 ]
 [ 79.30402 ]
 [ 79.32272 ]
 [ 79.34939 ]
 [ 79.37948 ]
 [ 79.414635]
 [ 79.4498  ]
 [ 79.484955]
 [ 79.5169  ]
 [ 79.552055]
 [ 79.58779 ]
 [ 79.628006]
 [ 79.67782 ]
 [ 79.73492 ]
 [ 79.799835]
 [120.09998 ]
 [123.62075 ]
 [ 83.97033 ]
 [142.03835 ]
 [145.96747 ]
 [ 80.65864 ]
 [ 80.66786 ]
 [ 80.67572 ]
 [ 80.68496 ]
 [154.57413 ]
 [157.53549 ]
 [ 82.38276 ]
 [ 82.2276  ]
 [ 83.806435]
 [336.70004 ]
 [ 84.62035 ]
 [339.43954 ]
 [341.98874 ]
 [ 82.75206 ]
 [ 82.80614 ]
 [ 85.20539 ]
 [ 85.267975]
 [ 80.72824 ]
 [ 80.94388 ]
 [ 81.45293 ]
 [ 81.83779 ]
 [ 82.19485 ]
 [342.23837 ]
 [ 84.87623 ]
 [ 84.88572 ]
 [344.67975 ]
 [ 84.95922 ]
 [334.02847 ]
 [ 81.68061 ]
 [ 84.93173 ]
 [ 81.70244 ]
 [ 84.77024 ]
 [ 82.66891 ]
 [ 82.887505]
 [ 81.446815]
 [ 81.881874]
 [ 82.026634]
 [351.5716  ]
 [ 87.10253 ]
 [ 85.45196 ]
 [ 85.45582 ]
 [ 83.4708  ]
 [311.02652 ]
 [310.84686 ]
 [311.71292 ]
 [312.53937 ]
 [313.36578 ]
 [ 84.00345 ]
 [ 84.01409 ]
 [ 84.023384]
 [309.1455  ]
 [309.50757 ]
 [310.71707 ]
 [410.76395 ]
 [335.31696 ]
 [612.4668  ]
 [139.24814 ]
 [ 95.422745]
 [ 88.00471 ]
 [ 91.70697 ]
 [246.74527 ]
 [ 89.95777 ]
 [185.3482  ]
 [ 86.440094]
 [185.10995 ]
 [185.90887 ]
 [186.7157  ]
 [187.53377 ]
 [ 75.57786 ]
 [ 77.76893 ]
 [ 69.30313 ]
 [211.41986 ]
 [ 77.966606]
 [ 81.450745]
 [ 74.279274]
 [ 74.27506 ]
 [ 74.27248 ]
 [ 74.26989 ]
 [ 74.26567 ]
 [210.65385 ]
 [ 64.599075]
 [ 64.6142  ]
 [ 64.62751 ]
 [ 64.64263 ]
 [ 64.657745]
 [ 64.67107 ]
 [ 64.68618 ]
 [ 64.69949 ]
 [ 64.71462 ]
 [ 64.72974 ]
 [ 64.74305 ]
 [ 64.75817 ]
 [ 64.773285]
 [ 64.7866  ]
 [ 64.80172 ]
 [235.71457 ]
 [194.47981 ]
 [ 64.72378 ]
 [ 66.44635 ]
 [ 66.46163 ]
 [ 66.47499 ]
 [ 62.200363]
 [ 62.33865 ]
 [ 62.488956]
 [ 62.653824]
 [ 62.85498 ]
 [ 63.18225 ]
 [ 63.377396]
 [ 63.563534]
 [ 63.751076]
 [ 63.958504]
 [213.12968 ]
 [213.73523 ]
 [ 69.04257 ]
 [ 69.04873 ]
 [ 69.05332 ]
 [ 69.05792 ]
 [ 69.064064]
 [ 69.06864 ]
 [ 69.073235]
 [ 69.079384]
 [ 69.08398 ]
 [ 69.09012 ]
 [ 69.09471 ]
 [ 69.099304]
 [ 69.10546 ]
 [ 69.11004 ]
 [ 69.11463 ]
 [ 69.12078 ]
 [ 69.125374]
 [ 69.13152 ]
 [ 69.136116]
 [ 69.14069 ]
 [ 69.14686 ]
 [ 69.15144 ]
 [ 69.15602 ]
 [ 69.16217 ]
 [ 69.16678 ]
 [ 69.17135 ]
 [ 69.177505]
 [ 69.182076]
 [ 69.1884  ]
 [ 69.193596]
 [ 69.1988  ]
 [ 69.20561 ]
 [ 69.210815]
 [ 69.21761 ]
 [ 69.22281 ]
 [ 69.22801 ]
 [ 69.23482 ]
 [ 69.24001 ]
 [ 69.24522 ]
 [ 69.25202 ]
 [158.12524 ]
 [158.98164 ]
 [159.843   ]
 [160.69946 ]
 [161.52856 ]
 [162.3303  ]
 [163.1633  ]
 [163.96503 ]
 [164.79355 ]
 [268.73215 ]
 [165.59529 ]
 [ 80.07306 ]
 [ 80.115005]
 [ 80.16768 ]
 [ 80.1954  ]
 [ 80.23197 ]
 [ 80.27034 ]
 [ 80.314064]
 [ 80.35064 ]
 [ 80.38722 ]
 [ 80.422005]
 [ 80.45858 ]
 [ 80.49337 ]
 [ 80.53173 ]
 [ 80.57009 ]
 [ 80.60489 ]
 [ 80.639656]
 [ 80.67803 ]
 [ 80.7146  ]
 [ 80.74939 ]
 [ 80.79133 ]
 [ 80.82791 ]
 [ 80.864494]
 [ 80.897934]
 [ 80.928795]
 [ 80.97059 ]
 [ 81.005104]
 [ 81.039604]
 [ 81.07411 ]
 [ 81.1068  ]
 [ 81.1413  ]
 [ 77.53475 ]
 [ 96.53692 ]
 [109.72941 ]
 [109.87003 ]
 [101.73007 ]
 [113.87347 ]
 [114.794304]
 [112.071144]
 [ 88.67404 ]
 [ 93.83315 ]
 [ 89.891525]
 [ 86.94494 ]
 [ 87.01515 ]
 [ 87.5003  ]
 [ 87.14632 ]
 [ 87.2064  ]
 [ 87.27155 ]
 [ 87.33164 ]
 [ 87.39678 ]
 [ 87.45687 ]
 [ 87.52201 ]
 [ 87.5821  ]
 [ 87.647255]
 [ 87.707344]
 [ 87.77249 ]
 [ 87.83764 ]
 [ 87.90278 ]
 [ 87.96287 ]
 [ 88.02803 ]
 [ 88.10877 ]
 [ 88.16831 ]
 [ 88.223076]
 [ 88.282616]
 [ 88.33739 ]
 [ 88.39216 ]
 [ 88.451706]
 [ 88.511246]
 [ 88.566   ]
 [ 88.62556 ]
 [ 88.68032 ]
 [ 88.73986 ]
 [ 88.79463 ]
 [ 88.854164]
 [ 88.90894 ]
 [ 88.96372 ]
 [ 89.02325 ]
 [ 89.07802 ]
 [ 89.13756 ]
 [ 89.19203 ]
 [ 89.250694]
 [ 89.30933 ]
 [ 89.36328 ]
 [ 61.604397]
 [ 72.49648 ]
 [157.53745 ]
 [ 64.697426]
 [ 64.45881 ]
 [ 68.19397 ]
 [ 69.67093 ]
 [ 62.642105]
 [ 57.412243]
 [ 93.38474 ]
 [ 93.40991 ]
 [ 93.43108 ]
 [ 93.471306]
 [ 93.49468 ]
 [ 93.521935]
 [ 93.54531 ]
 [ 75.333824]
 [ 89.784584]
 [ 93.7754  ]
 [ 68.226326]
 [ 79.222176]
 [ 78.527405]
 [ 79.29737 ]
 [ 80.16959 ]
 [ 67.89073 ]
 [ 63.80659 ]
 [ 66.73563 ]
 [ 64.77451 ]
 [ 64.831375]
 [ 64.91006 ]
 [ 64.96509 ]
 [ 72.34383 ]
 [ 74.0421  ]
 [ 66.40464 ]
 [ 72.954185]
 [ 65.25035 ]
 [ 70.23267 ]
 [ 70.61605 ]
 [ 65.05518 ]
 [ 64.018814]
 [ 66.252174]
 [ 72.27767 ]
 [ 71.73518 ]
 [ 62.050064]
 [ 74.69876 ]
 [ 75.04786 ]
 [ 77.21177 ]
 [ 97.88549 ]
 [ 98.061264]
 [ 98.19571 ]
 [100.37686 ]
 [103.118034]
 [103.054924]
 [ 79.75875 ]
 [ 79.83614 ]
 [ 80.19686 ]
 [ 80.3003  ]
 [ 76.10953 ]
 [ 85.044624]
 [ 86.44437 ]
 [ 87.64693 ]
 [ 95.52615 ]
 [ 94.6796  ]
 [ 71.89383 ]
 [ 71.97406 ]
 [ 72.05431 ]
 [ 72.127846]
 [ 72.22374 ]
 [ 72.29951 ]
 [ 72.37527 ]
 [ 72.462234]
 [ 72.553665]
 [ 72.633896]
 [ 80.36443 ]
 [ 72.7338  ]
 [ 72.82075 ]
 [ 71.55036 ]
 [ 70.02563 ]
 [ 70.13647 ]
 [ 70.24702 ]
 [ 70.426346]
 [ 70.53898 ]
 [ 70.65162 ]
 [ 70.76217 ]
 [ 81.23609 ]
 [ 72.73436 ]
 [ 78.170494]
 [ 63.754494]
 [ 63.770226]
 [ 63.784084]
 [ 63.79985 ]
 [ 63.813705]
 [ 63.83883 ]
 [ 63.85646 ]
 [ 63.874073]
 [ 63.88794 ]
 [ 63.90368 ]
 [ 63.919426]
 [ 63.93329 ]
 [ 63.95092 ]
 [ 63.964775]
 [ 63.980522]
 [ 63.996254]
 [ 64.01014 ]
 [ 64.02586 ]
 [ 64.04161 ]
 [ 64.05924 ]
 [ 64.073105]
 [ 68.33858 ]
 [ 68.86114 ]
 [107.942024]
 [ 69.14988 ]
 [ 84.35714 ]
 [ 90.108894]
 [ 93.404884]
 [ 96.30181 ]
 [ 89.596825]
 [ 95.6773  ]
 [108.264915]
 [ 95.26657 ]
 [ 96.612404]
 [ 96.63905 ]
 [ 96.68079 ]
 [ 96.69068 ]
 [ 96.70392 ]
 [ 96.71046 ]
 [ 96.727036]
 [ 96.735245]
 [ 96.79878 ]
 [ 96.81202 ]
 [ 96.826935]
 [ 96.83683 ]
 [ 96.86515 ]
 [ 96.886765]
 [ 96.90337 ]
 [ 96.90822 ]
 [ 96.916435]
 [ 96.93135 ]
 [ 96.94291 ]
 [ 96.95951 ]
 [ 96.9761  ]
 [107.35641 ]
 [ 97.00779 ]
 [107.68154 ]
 [107.721   ]
 [107.75122 ]
 [109.16364 ]
 [109.19917 ]
 [124.58103 ]
 [124.636635]
 [124.68845 ]
 [105.256454]
 [278.35583 ]
 [279.91537 ]
 [281.31448 ]
 [ 74.693   ]
 [280.85867 ]
 [283.57538 ]
 [285.1249  ]
 [ 77.77    ]
 [ 79.71708 ]
 [ 78.78606 ]
 [ 75.71113 ]
 [241.30984 ]
 [272.88684 ]
 [278.87393 ]
 [ 78.12783 ]
 [ 78.68707 ]
 [ 78.69691 ]
 [ 78.70673 ]
 [ 78.71295 ]
 [ 78.71739 ]
 [ 78.723625]
 [ 78.72986 ]
 [ 78.73428 ]
 [ 78.74053 ]
 [ 78.74676 ]
 [ 78.75119 ]
 [ 78.75743 ]
 [ 78.763664]
 [ 78.768105]
 [ 78.77433 ]
 [ 78.78056 ]
 [ 78.784996]
 [ 78.791245]
 [ 78.79746 ]
 [ 78.8019  ]
 [ 78.80814 ]
 [ 78.81437 ]
 [ 78.81881 ]
 [ 78.825035]
 [ 78.83127 ]
 [ 78.83572 ]
 [ 78.84194 ]
 [ 78.848175]
 [ 78.85262 ]
 [ 78.86745 ]
 [ 78.891106]
 [ 78.91539 ]
 [ 78.93964 ]
 [ 78.96133 ]
 [ 78.985596]
 [ 79.00984 ]
 [ 79.03154 ]
 [ 79.05581 ]
 [ 79.08333 ]
 [ 79.113075]
 [ 79.14823 ]
 [ 79.19196 ]
 [ 79.240845]
 [ 79.290215]
 [ 79.349785]
 [ 79.421425]
 [ 79.49863 ]
 [ 79.580215]
 [ 79.67056 ]
 [ 79.74339 ]
 [319.6611  ]
 [180.91107 ]
 [ 81.65923 ]
 [ 81.41263 ]
 [244.39764 ]
 [245.09161 ]
 [245.80449 ]
 [246.53615 ]
 [247.26788 ]
 [247.99962 ]
 [248.73128 ]
 [248.96828 ]
 [250.88693 ]
 [ 81.309944]
 [ 80.2658  ]
 [ 81.38217 ]
 [ 82.962875]
 [ 79.47595 ]
 [445.37912 ]
 [372.94418 ]
 [254.24762 ]
 [255.29207 ]
 [256.52615 ]
 [257.4     ]
 [259.71454 ]
 [260.91068 ]
 [261.9742  ]
 [373.14066 ]
 [ 86.66277 ]
 [389.1991  ]
 [377.4092  ]
 [ 85.373566]
 [ 85.0448  ]
 [ 84.3207  ]
 [363.31256 ]
 [356.7877  ]
 [196.06061 ]
 [196.59955 ]
 [197.16856 ]
 [197.73756 ]
 [198.30661 ]
 [198.8756  ]
 [199.47467 ]
 [200.0738  ]
 [200.64284 ]
 [201.24194 ]
 [201.78084 ]
 [203.73416 ]
 [204.42358 ]
 [205.0528  ]
 [205.65189 ]
 [206.34128 ]
 [668.20685 ]
 [371.90848 ]
 [ 84.89281 ]
 [394.5021  ]]"
2022-03-13,2022-03-14,727,0,733,1471,49.83004758667573,49.42216179469748,0.0,50.20547945205479,-469.95511390617827,17137.173977461352,11776.238124538813,11776.23828125,293682752.0,"[[  542.4529]
 [  543.6129]
 [  544.4044]
 ...
 [25593.693 ]
 [25533.973 ]
 [25552.607 ]]"
2022-03-14,2022-03-15,768,0,765,1533,49.902152641878665,50.09784735812133,0.0,49.902152641878665,0.0023685501023605893,1816.8303555489224,303.3537627915036,303.3537292480469,3300872.25,"[[244.3987 ]
 [134.6681 ]
 [140.41986]
 ...
 [848.2387 ]
 [787.82086]
 [383.85648]]"
2022-03-15,2022-03-16,693,0,354,1047,33.810888252149,66.189111747851,0.0,33.810888252149,-0.161806282881495,516.3073710082498,409.6745289872688,409.67449951171875,266573.28125,"[[417.60968]
 [168.08672]
 [434.02814]
 ...
 [209.52669]
 [192.11917]
 [253.7474 ]]"
